"error","timepoint","model","stock","stock_type"
0.0632121748850908,175,"Linear","DE","industrials"
0.00909899416372159,175,"GP","DE","industrials"
0.0602919497836048,176,"Linear","DE","industrials"
0.00750798129748837,176,"GP","DE","industrials"
0.0634147474273043,177,"Linear","DE","industrials"
0.00755263789696138,177,"GP","DE","industrials"
0.059947340987882,178,"Linear","DE","industrials"
0.00689150088801141,178,"GP","DE","industrials"
0.0585131958620823,179,"Linear","DE","industrials"
0.00574470727326734,179,"GP","DE","industrials"
0.0627963128945168,180,"Linear","DE","industrials"
0.007142650719774,180,"GP","DE","industrials"
0.0624158898378374,181,"Linear","DE","industrials"
0.00642482534786039,181,"GP","DE","industrials"
0.0608939738287111,182,"Linear","DE","industrials"
0.00302129332756124,182,"GP","DE","industrials"
0.0635223979208236,183,"Linear","DE","industrials"
0.00581006644871821,183,"GP","DE","industrials"
0.0652201159390784,184,"Linear","DE","industrials"
0.00524973509711624,184,"GP","DE","industrials"
0.0721702632497457,185,"Linear","DE","industrials"
0.00769137909279491,185,"GP","DE","industrials"
0.0695432174717958,186,"Linear","DE","industrials"
0.00567579961031579,186,"GP","DE","industrials"
0.0770876549823804,187,"Linear","DE","industrials"
0.00873376061786046,187,"GP","DE","industrials"
0.0827276766870186,188,"Linear","DE","industrials"
0.0108152121601656,188,"GP","DE","industrials"
0.0766779883428292,189,"Linear","DE","industrials"
0.0042787625379789,189,"GP","DE","industrials"
0.0792826235541698,190,"Linear","DE","industrials"
0.00488834321751668,190,"GP","DE","industrials"
0.086637811463077,191,"Linear","DE","industrials"
0.0102515428155342,191,"GP","DE","industrials"
0.0869280494648186,192,"Linear","DE","industrials"
0.00740053450139572,192,"GP","DE","industrials"
0.0897232517046453,193,"Linear","DE","industrials"
0.00890042343050322,193,"GP","DE","industrials"
0.0906708413976156,194,"Linear","DE","industrials"
0.00765196326646054,194,"GP","DE","industrials"
0.0923499729822602,195,"Linear","DE","industrials"
0.00605383066357123,195,"GP","DE","industrials"
0.0852139729377354,196,"Linear","DE","industrials"
0.00492604567000896,196,"GP","DE","industrials"
0.0660542577973035,197,"Linear","DE","industrials"
0.00168231469188306,197,"GP","DE","industrials"
0.070462388204946,198,"Linear","DE","industrials"
0.00194677133275057,198,"GP","DE","industrials"
0.0681833416383934,199,"Linear","DE","industrials"
0.00179279241857086,199,"GP","DE","industrials"
0.0727612015321246,200,"Linear","DE","industrials"
0.00347135590451693,200,"GP","DE","industrials"
0.0689016686936805,201,"Linear","DE","industrials"
0.000738222531904903,201,"GP","DE","industrials"
0.0811390901702444,202,"Linear","DE","industrials"
0.00217589468463723,202,"GP","DE","industrials"
0.0872010551259484,203,"Linear","DE","industrials"
0.00543904048162759,203,"GP","DE","industrials"
0.0933986244754094,204,"Linear","DE","industrials"
0.00485657840099941,204,"GP","DE","industrials"
0.107272394168338,205,"Linear","DE","industrials"
0.00928163254000942,205,"GP","DE","industrials"
0.14943812151298,206,"Linear","DE","industrials"
0.0180669137853502,206,"GP","DE","industrials"
0.150199738057783,207,"Linear","DE","industrials"
0.0243741682721442,207,"GP","DE","industrials"
0.175413540775398,208,"Linear","DE","industrials"
0.0247606855832518,208,"GP","DE","industrials"
0.179191886135414,209,"Linear","DE","industrials"
0.0288395009231404,209,"GP","DE","industrials"
0.169939165075195,210,"Linear","DE","industrials"
0.0176907140970256,210,"GP","DE","industrials"
0.180512434247658,211,"Linear","DE","industrials"
0.0222701280517472,211,"GP","DE","industrials"
0.179790526694413,212,"Linear","DE","industrials"
0.0157121082555894,212,"GP","DE","industrials"
0.187226318612935,213,"Linear","DE","industrials"
0.0143500559075341,213,"GP","DE","industrials"
0.183190994708743,214,"Linear","DE","industrials"
0.0193462977861123,214,"GP","DE","industrials"
0.171485315733348,215,"Linear","DE","industrials"
0.0104237147951414,215,"GP","DE","industrials"
0.184158058990723,216,"Linear","DE","industrials"
0.00986480115832209,216,"GP","DE","industrials"
0.186779934658609,217,"Linear","DE","industrials"
0.00950808275358796,217,"GP","DE","industrials"
0.183177979268673,218,"Linear","DE","industrials"
0.00749007813114307,218,"GP","DE","industrials"
0.179537238337222,219,"Linear","DE","industrials"
0.00623790259901714,219,"GP","DE","industrials"
0.18566646320089,220,"Linear","DE","industrials"
0.00862688438128079,220,"GP","DE","industrials"
0.163248031681511,221,"Linear","DE","industrials"
0.00200084446829385,221,"GP","DE","industrials"
0.173714573131758,222,"Linear","DE","industrials"
0.00473738789867106,222,"GP","DE","industrials"
0.199764624711166,223,"Linear","DE","industrials"
0.00806600346249,223,"GP","DE","industrials"
0.202168469531606,224,"Linear","DE","industrials"
0.0118428560661974,224,"GP","DE","industrials"
0.19961885949558,225,"Linear","DE","industrials"
0.00508859951857008,225,"GP","DE","industrials"
0.211598395377388,226,"Linear","DE","industrials"
0.00768972207158608,226,"GP","DE","industrials"
0.225597315022758,227,"Linear","DE","industrials"
0.00807892729100594,227,"GP","DE","industrials"
0.235594743954398,228,"Linear","DE","industrials"
0.0108987284940126,228,"GP","DE","industrials"
0.232146939653035,229,"Linear","DE","industrials"
0.00754462229901643,229,"GP","DE","industrials"
0.221974640378917,230,"Linear","DE","industrials"
0.00532100825905777,230,"GP","DE","industrials"
0.209207815017196,231,"Linear","DE","industrials"
0.00571549749067098,231,"GP","DE","industrials"
0.221525721328726,232,"Linear","DE","industrials"
0.00465495413600075,232,"GP","DE","industrials"
0.226644227147082,233,"Linear","DE","industrials"
0.00403945675705913,233,"GP","DE","industrials"
0.233642236364568,234,"Linear","DE","industrials"
0.00450096571959536,234,"GP","DE","industrials"
0.23846470624305,235,"Linear","DE","industrials"
0.00492248700840866,235,"GP","DE","industrials"
0.244409559085395,236,"Linear","DE","industrials"
0.00512811695410849,236,"GP","DE","industrials"
0.288922213740586,237,"Linear","DE","industrials"
0.0148765421242117,237,"GP","DE","industrials"
0.279695073574134,238,"Linear","DE","industrials"
0.0101348374716939,238,"GP","DE","industrials"
0.304846390255812,239,"Linear","DE","industrials"
0.0133953903248603,239,"GP","DE","industrials"
0.323192715185564,240,"Linear","DE","industrials"
0.0160748388112988,240,"GP","DE","industrials"
0.301086736086703,241,"Linear","DE","industrials"
0.0095601942386337,241,"GP","DE","industrials"
0.297611642392341,242,"Linear","DE","industrials"
0.00769612205961378,242,"GP","DE","industrials"
0.300510672409687,243,"Linear","DE","industrials"
0.00874085209628737,243,"GP","DE","industrials"
0.325340907728965,244,"Linear","DE","industrials"
0.0104802318068181,244,"GP","DE","industrials"
0.323583627224379,245,"Linear","DE","industrials"
0.00903660014468162,245,"GP","DE","industrials"
0.301899746076399,246,"Linear","DE","industrials"
0.00524086027384909,246,"GP","DE","industrials"
0.310029305992547,247,"Linear","DE","industrials"
0.0067012058053582,247,"GP","DE","industrials"
0.302484835786167,248,"Linear","DE","industrials"
0.00407058871179477,248,"GP","DE","industrials"
0.326695789758058,249,"Linear","DE","industrials"
0.00668825210172557,249,"GP","DE","industrials"
0.298393872477766,250,"Linear","DE","industrials"
0.00295770427918587,250,"GP","DE","industrials"
0.288867100637536,251,"Linear","DE","industrials"
0.00154217621056268,251,"GP","DE","industrials"
0.264667883539224,252,"Linear","DE","industrials"
0.000454140676161444,252,"GP","DE","industrials"
0.277548947184466,253,"Linear","DE","industrials"
0.000809149623161541,253,"GP","DE","industrials"
0.245851094795615,254,"Linear","DE","industrials"
2.90551221900512e-05,254,"GP","DE","industrials"
0.171635787318714,255,"Linear","DE","industrials"
0.00674499889106959,255,"GP","DE","industrials"
0.212868179582579,256,"Linear","DE","industrials"
0.00125965271820748,256,"GP","DE","industrials"
0.20716962957538,257,"Linear","DE","industrials"
0.000363437448149716,257,"GP","DE","industrials"
0,258,"Linear","DE","industrials"
0,258,"GP","DE","industrials"
0,259,"Linear","DE","industrials"
0,259,"GP","DE","industrials"
0.0115343437506138,1,"Linear","DAL","industrials"
0.00292631491608374,1,"GP","DAL","industrials"
0.0110295890784977,2,"Linear","DAL","industrials"
0.00106362028834184,2,"GP","DAL","industrials"
0.00921566334932762,3,"Linear","DAL","industrials"
0.000130443708814099,3,"GP","DAL","industrials"
0.00749625022882742,4,"Linear","DAL","industrials"
0.000444662024955262,4,"GP","DAL","industrials"
0.0079612244202736,5,"Linear","DAL","industrials"
1.58614280836308e-05,5,"GP","DAL","industrials"
0.00820318563388855,6,"Linear","DAL","industrials"
4.82219021101955e-05,6,"GP","DAL","industrials"
0.00415073051882847,7,"Linear","DAL","industrials"
0.000375756777987592,7,"GP","DAL","industrials"
0.00439560037746218,8,"Linear","DAL","industrials"
0.000676171210428741,8,"GP","DAL","industrials"
0.00244860542711101,9,"Linear","DAL","industrials"
0.000437859663913389,9,"GP","DAL","industrials"
0.00293838800606042,10,"Linear","DAL","industrials"
0.00165424407311964,10,"GP","DAL","industrials"
0.000701579199639612,11,"Linear","DAL","industrials"
0.00334060992899672,11,"GP","DAL","industrials"
0.00117701587707981,12,"Linear","DAL","industrials"
0.00362747890600036,12,"GP","DAL","industrials"
0.000686808455909207,13,"Linear","DAL","industrials"
0.00623093233561347,13,"GP","DAL","industrials"
0.000737499112868495,14,"Linear","DAL","industrials"
0.0056224910241974,14,"GP","DAL","industrials"
0.00113474941671989,15,"Linear","DAL","industrials"
0.00386169602458527,15,"GP","DAL","industrials"
0.00192193114427035,16,"Linear","DAL","industrials"
0.00290484334394795,16,"GP","DAL","industrials"
0.0019999011378791,17,"Linear","DAL","industrials"
0.0025614843422426,17,"GP","DAL","industrials"
0.00207909851797506,18,"Linear","DAL","industrials"
0.00243615077768532,18,"GP","DAL","industrials"
0.00324812017296408,19,"Linear","DAL","industrials"
0.00142052950140426,19,"GP","DAL","industrials"
0.0011404863392014,20,"Linear","DAL","industrials"
0.00345873778398417,20,"GP","DAL","industrials"
0.00327609596326506,21,"Linear","DAL","industrials"
0.00112173642744496,21,"GP","DAL","industrials"
0.00291436847105221,22,"Linear","DAL","industrials"
0.0015456773401037,22,"GP","DAL","industrials"
0.0067045163907632,23,"Linear","DAL","industrials"
0.000121196608233651,23,"GP","DAL","industrials"
0.0116997216844248,24,"Linear","DAL","industrials"
0.000197390994022883,24,"GP","DAL","industrials"
0.011603637292632,25,"Linear","DAL","industrials"
0.000135778609390359,25,"GP","DAL","industrials"
0.0136748491348298,26,"Linear","DAL","industrials"
0.000384445022446617,26,"GP","DAL","industrials"
0.0105949695048038,27,"Linear","DAL","industrials"
3.34083569147786e-06,27,"GP","DAL","industrials"
0.0132654139847917,28,"Linear","DAL","industrials"
0.000182038581589491,28,"GP","DAL","industrials"
0.0191331978758996,29,"Linear","DAL","industrials"
0.000759222563053888,29,"GP","DAL","industrials"
0.014128499281152,30,"Linear","DAL","industrials"
1.38237014050917e-05,30,"GP","DAL","industrials"
0.0130634600058727,31,"Linear","DAL","industrials"
4.68445957292834e-12,31,"GP","DAL","industrials"
0.0179010770989449,32,"Linear","DAL","industrials"
0.000270716237522824,32,"GP","DAL","industrials"
0.0160255569642537,33,"Linear","DAL","industrials"
2.35469113448778e-05,33,"GP","DAL","industrials"
0.0241109012428152,34,"Linear","DAL","industrials"
0.000778907809806792,34,"GP","DAL","industrials"
0.022670542105049,35,"Linear","DAL","industrials"
0.000345322592767263,35,"GP","DAL","industrials"
0.0215310857463618,36,"Linear","DAL","industrials"
0.00029765146701681,36,"GP","DAL","industrials"
0.0210435312075714,37,"Linear","DAL","industrials"
4.02658907520738e-05,37,"GP","DAL","industrials"
0.0204403426948822,38,"Linear","DAL","industrials"
9.51704328853938e-08,38,"GP","DAL","industrials"
0.0179017028720413,39,"Linear","DAL","industrials"
0.000138017505062758,39,"GP","DAL","industrials"
0.0214175986217532,40,"Linear","DAL","industrials"
1.56819640653398e-06,40,"GP","DAL","industrials"
0.0194668455093668,41,"Linear","DAL","industrials"
0.000134663601221095,41,"GP","DAL","industrials"
0.0213901365764974,42,"Linear","DAL","industrials"
2.80434134241184e-05,42,"GP","DAL","industrials"
0.0192018444360982,43,"Linear","DAL","industrials"
0.000282231515566289,43,"GP","DAL","industrials"
0.0271029048141773,44,"Linear","DAL","industrials"
0.00010852447396958,44,"GP","DAL","industrials"
0.0273076854632567,45,"Linear","DAL","industrials"
2.88519663161688e-05,45,"GP","DAL","industrials"
0.0260367695479311,46,"Linear","DAL","industrials"
3.90052292769531e-06,46,"GP","DAL","industrials"
0.0266604129619673,47,"Linear","DAL","industrials"
1.51890986963626e-05,47,"GP","DAL","industrials"
0.0280748854042867,48,"Linear","DAL","industrials"
2.38953874840728e-08,48,"GP","DAL","industrials"
0.0258079405495239,49,"Linear","DAL","industrials"
8.62363114542088e-05,49,"GP","DAL","industrials"
0.027487078123197,50,"Linear","DAL","industrials"
4.68933845763085e-05,50,"GP","DAL","industrials"
0.0352182195585421,51,"Linear","DAL","industrials"
0.000164957439012409,51,"GP","DAL","industrials"
0.0326455546403284,52,"Linear","DAL","industrials"
4.29977753315697e-06,52,"GP","DAL","industrials"
0.0321504979624493,53,"Linear","DAL","industrials"
6.9802755661121e-06,53,"GP","DAL","industrials"
0.0271711435303814,54,"Linear","DAL","industrials"
0.000366292798199858,54,"GP","DAL","industrials"
0.0214790045039386,55,"Linear","DAL","industrials"
0.00153556277616533,55,"GP","DAL","industrials"
0.0240832592007359,56,"Linear","DAL","industrials"
0.00077723966559178,56,"GP","DAL","industrials"
0.0163100607990732,57,"Linear","DAL","industrials"
0.00354173399887411,57,"GP","DAL","industrials"
0.0167808020397317,58,"Linear","DAL","industrials"
0.00316881495214268,58,"GP","DAL","industrials"
0.0188721498021656,59,"Linear","DAL","industrials"
0.00238705039908537,59,"GP","DAL","industrials"
0.0227946904816872,60,"Linear","DAL","industrials"
0.00111035279473163,60,"GP","DAL","industrials"
0.0247888279250855,61,"Linear","DAL","industrials"
0.000614047846784814,61,"GP","DAL","industrials"
0.025059734616084,62,"Linear","DAL","industrials"
0.000610360578525972,62,"GP","DAL","industrials"
0.0112611811859234,63,"Linear","DAL","industrials"
0.00632322124693466,63,"GP","DAL","industrials"
0.00921656149525758,64,"Linear","DAL","industrials"
0.00667842129309828,64,"GP","DAL","industrials"
0.00794698521064215,65,"Linear","DAL","industrials"
0.00714148221475193,65,"GP","DAL","industrials"
0.00776373620577009,66,"Linear","DAL","industrials"
0.00762769273556776,66,"GP","DAL","industrials"
0.00850739028597538,67,"Linear","DAL","industrials"
0.00733647347500117,67,"GP","DAL","industrials"
0.00492049755526153,68,"Linear","DAL","industrials"
0.0116188648954068,68,"GP","DAL","industrials"
0.00380287303603411,69,"Linear","DAL","industrials"
0.00963965397665483,69,"GP","DAL","industrials"
0.00462897481023709,70,"Linear","DAL","industrials"
0.00648568042907976,70,"GP","DAL","industrials"
0.00695564490129659,71,"Linear","DAL","industrials"
0.005201169726948,71,"GP","DAL","industrials"
0.00525769034467497,72,"Linear","DAL","industrials"
0.00734641400529821,72,"GP","DAL","industrials"
0.00530359120500766,73,"Linear","DAL","industrials"
0.0047249573152344,73,"GP","DAL","industrials"
0.0123537858197272,74,"Linear","DAL","industrials"
0.00122078069337155,74,"GP","DAL","industrials"
0.0127774468646532,75,"Linear","DAL","industrials"
0.000702105392583507,75,"GP","DAL","industrials"
0.0103239114383937,76,"Linear","DAL","industrials"
0.000921908392151795,76,"GP","DAL","industrials"
0.00913676262612287,77,"Linear","DAL","industrials"
0.00179809872690284,77,"GP","DAL","industrials"
0.00877373191669355,78,"Linear","DAL","industrials"
0.00216679437192724,78,"GP","DAL","industrials"
0.00772496484525334,79,"Linear","DAL","industrials"
0.00159794107644295,79,"GP","DAL","industrials"
